Date,Year,Month,Tmin,Tmax,Tmean,Rain,Days,ETom,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,RG_days_Chilli,RG_days_Tobacco,RG_days_Pulses,Irr_Area_Chilli,Rainfed_Area_Chilli,Irr_Area_Tobacco,Rainfed_Area_Tobacco,Irr_Area_Pulses,Rainfed_Area_Pulses,Qom,Qom(m^3),GWnrm_plot 1,GWnrm_plot 2,GWnrm_plot 3,GWnrm_Fallow,Recharge,IWR_Chilli,AE_soil_Chilli,AE_crop_Chilli,IWR_Tobacco,AE_soil_Tobacco,AE_crop_Tobacco,IWR_Pulses,AE_soil_Pulses,AE_crop_Pulses,Irrigation_eff_Chilli,Irr_water_need_Chilli,Irrigation_eff_Tobacco,Irr_water_need_Tobacco,Irrigation_eff_Pulses,Irr_water_need_Pulses,Irr_water_need,Total Irrigated Area,Total Rainfed Area,Residual_storage,Accumulated_natural_recharge,Potential_ET,Canal_supply,IWR_after_canal,Potential_recharge,Domestic_need,Other_need,GW_need,SW_need,SW_abstracted,value_after_subtracting_domestic_SW_use,Value after Rejected Recharge,Storage,all_req_met,Actual_Recharge,Actual_ET,Actual_IWR,Runoff_captured,Runoff_left_after_storage,Runoff in GW recharge str,added_monthly_recharge,Cumulative_storage_monthly,GW_abstracted,Cumulative_left_after_domestic_abstraction,GW_extracted,Cumulative_left_after_crop_abstraction,Rejected_recharge,GW_left_after_rejected_recharge,Captured Runoff in m³,Actual_Recharge_mm,Runoff in GW recharge str_mm,Captured Runoff in m³_mm,Rejected_recharge_mm,Percent_Irr_Water_Req_Fulfilled,Irr_CWR_met_Chilli,Rainfed_CWR_met_Chilli,%Irr_CWR_met_Chilli,%Rainfed_CWR_met_Chilli,Irr_CWR_met_Tobacco,Rainfed_CWR_met_Tobacco,%Irr_CWR_met_Tobacco,%Rainfed_CWR_met_Tobacco,Irr_CWR_met_Pulses,Rainfed_CWR_met_Pulses,%Irr_CWR_met_Pulses,%Rainfed_CWR_met_Pulses,runoff to recharge,final_ro,Final_Runoff,Final_Recharge,Final_ET_Bio,Final_ET
2000-12-31,Year3,12,17.6,29.9,23.74,20.5532,31,122.572,128.7,101.221,123.165,128.7,101.221,123.165,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,63.5128,0,65.1875,42.5118,0,58.7088,5.1484,0,118.016,0.585,773011,0.585,1.16272e+06,0,0,1.93573e+06,2312,1430,2.94129e+06,0,5515.73,0,1.93573e+06,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,2.94129e+06,25277.4,2.91602e+06,1.93573e+06,980290,0,980290,0,0,0,0,0,1,128.7,65.1875,1,0.506506,101.221,58.7088,1,0.580009,123.165,118.016,1,0.958199,0,0.0,0.0,0,241.913,241.913
2001-01-31,Year4,1,18.4,30.5,24.49,9.27498,31,127.962,131.016,19.8134,17.3367,131.016,19.8134,17.3367,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,91.911,0,39.1051,9.23069,0.984211,10.5827,6.2929,0,11.0438,0.585,1.11864e+06,0.585,252463,0,0,1.37111e+06,2312,1430,980290,0,5758.27,0,1.37111e+06,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,980290,25277.4,955013,955013,0,0,0,0,0,0,0,0,0.696527,103.124,39.1051,0.787106,0.298476,17.0121,10.5827,0.858618,0.534119,15.427,11.0438,0.889845,0.637019,0,0.0,0.0,0,61.7159,61.7159
2001-02-28,Year4,2,19.9,34.3,27.14,0.867377,28,147.714,106.987,0,0,106.987,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,83.2527,0,23.7346,0,0,0,0,0,0,0.585,1.01326e+06,0,0,0,0,1.01326e+06,712,0,0,0,6647.14,0,1.01326e+06,22890,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7346,23.7346,0.221845,0.221845,0,0,0,0,0,0,0,0,0,0.0,0.0,0,23.7346,23.7346
2001-03-31,Year4,3,23.8,36.3,30.07,4.10459,31,178.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8036.78,0,0,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2001-04-30,Year4,4,25.7,36.9,31.31,67.7212,30,177.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.474201890631075,1.98273e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7986.47,0,0,22890,40320,450,24462,16308,16308,1.96642e+06,1.98273e+06,249610,1,22890,7986.47,0,249610,1.71681e+06,1.0368e+06,1.05969e+06,1.05969e+06,24462,1.03523e+06,0,1.03523e+06,0,1.03523e+06,1.28641e+06,0.340271,15.4125,19.1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7528,10.35111581957414,10.35111581957414,15.7528,0,0
2001-05-31,Year4,5,28.7,41.1,34.88,9.57678,31,210.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03523e+06,0,9463.59,0,0,22890,41664,465,25277.4,16851.6,0,0,0,218734,1,22890,9463.59,0,0,0,0,22890,1.05812e+06,25277.4,1.03284e+06,0,1.03284e+06,0,1.03284e+06,0,0.340271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340271,0.0,0.0,0.340271,0,0
2001-06-30,Year4,6,26.9,36.7,31.8,38.1844,30,169.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03284e+06,0,7617.52,0,0,22890,40320,450,24462,16308,0,0,0,186380,1,22890,7617.52,0,0,0,0,22890,1.05573e+06,24462,1.03127e+06,0,1.03127e+06,0,1.03127e+06,0,0.340271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340271,0.0,0.0,0.340271,0,0
2001-07-31,Year4,7,26.4,35.6,30.98,51.0843,31,166.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224575185154052,418727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03127e+06,0,7500.58,0,0,22890,41664,465,25277.4,16851.6,16851.6,401876,418727,249610,1,22890,7500.58,0,93737.6,308138,308138,331028,1.3623e+06,25277.4,1.33702e+06,0,1.33702e+06,0,1.33702e+06,401876,0.340271,4.58062,5.97407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92089,0.250506912442396,0.250506912442396,4.92089,0,0
2001-08-31,Year4,8,24.9,33.3,29.11,113.127,31,152.193,76.0964,0,0,76.0964,0,0,31,0,0,712,0,0,0,0,0,5.629660831560901,378707,0,0,0,14.2745,5.00265,34.4835,66.4046,41.6129,0,0,0,0,0,0,0.585,419696,0,0,0,0,419696,712,0,1.33702e+06,336529,6848.68,0,419696,22890,41664,465,25277.4,16851.6,16851.6,361856,378707,249610,0,12712.8,3803.66,233094,30390.6,331465,331465,344178,2.01773e+06,25277.4,1.99245e+06,186603,1.80585e+06,0,1.80585e+06,361856,0.188982,4.92738,5.37915,0,1,76.0964,41.6129,1,0.546845,0,0,0,0,0,0,0,0,5.11637,0.250506912442396,0.250506912442396,10.119,108.018,108.018
2001-09-30,Year4,9,24.8,33.8,29.27,166.008,30,146.64,112.912,72.3422,0,112.912,72.3422,0,30,30,0,712,0,1600,280,0,0,17.891568616727017,1.20357e+06,0,1.05396,8.21724,21.1913,9.41096,44.3807,3.35856,68.5317,20.7922,55.2244,51.5499,0,0,0,0.585,540155,0.585,568676,0,0,1.10883e+06,2312,280,1.80585e+06,633075,6598.78,0,1.10883e+06,22890,40320,450,24462,16308,16308,1.18726e+06,1.20357e+06,249610,0,5019.3,1446.98,243144,249610,937648,937648,942667,3.38159e+06,24462,3.35713e+06,865688,2.49144e+06,0,2.49144e+06,1.18726e+06,0.0746143,13.9386,17.6491,0,1,112.912,68.5317,1,0.606946,72.3422,51.5499,1,0.712585,0,0,0,0,14.0132,0.2424260442990942,0.2424260442990942,23.4241,178.665,178.665
2001-10-31,Year4,10,23.8,31.5,27.63,281.983,31,125.836,112.847,105.54,0,112.847,105.54,0,31,31,0,712,0,1600,280,0,0,105.47333531934206,7.09519e+06,22.7342,93.3554,74.6565,74.6565,74.3415,3.42922,0,109.417,0,0,105.54,0,0,0,0.585,41736.8,0.585,0,0,0,41736.8,2312,280,2.49144e+06,5.00095e+06,5662.63,0,41736.8,22890,41664,465,25277.4,16851.6,16851.6,7.07834e+06,7.09519e+06,249610,1,22890,5662.63,41736.8,249610,6.82873e+06,1.0368e+06,1.05969e+06,8.55208e+06,25277.4,8.5268e+06,0,8.5268e+06,454401,8.0724e+06,1.28641e+06,0.340271,15.4125,19.1231,6.75489,1,112.847,109.417,1,0.969612,105.54,105.54,1,1,0,0,0,0,15.7528,86.35024924828512,93.10513787472425,83.3394,214.958,214.958
2001-11-30,Year4,11,22.1,31.1,26.6,105.902,30,115.804,121.594,138.965,55.0069,121.594,138.965,55.0069,30,30,23,712,0,1600,280,0,1150,40.72684819380706,2.7397e+06,0,0,4.35595,4.35595,2.39611,1.69682,0,119.897,13.4037,0,125.561,2.24739,26.541,52.7596,0.585,20651.9,0.585,366597,0,0,387249,2312,1430,8.0724e+06,161187,5211.18,0,387249,22890,40320,450,24462,16308,16308,2.72339e+06,3.1941e+06,249610,0,13756,3131.73,232722,70289.4,2.6531e+06,1.0368e+06,1.05056e+06,9.28414e+06,24462,9.25968e+06,154527,9.10515e+06,1.03275e+06,8.0724e+06,1.10709e+06,0.20449,15.4125,16.4574,15.3524,1,121.594,119.897,1,0.986045,138.965,125.561,1,0.903546,55.0069,52.7596,1,0.959144,15.617,24.269446475009367,39.621814172019285,2.66075,324.759,324.759
2001-12-31,Year4,12,18.6,29.6,24.11,23.4372,31,116.946,122.793,96.5748,117.512,122.793,96.5748,117.512,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,50.5894,0,72.204,40.3865,0,56.1883,14.103,0,103.409,0.585,615720,0.585,1.10459e+06,0,0,1.72031e+06,2312,1430,8.0724e+06,0,5262.57,0,1.72031e+06,22890,41664,465,25277.4,16851.6,0,0,1.03275e+06,249610,0,3267.77,751.284,245591,249610,-249610,-249610,-246342,7.82606e+06,25277.4,7.80078e+06,1.47472e+06,6.32606e+06,0,6.32606e+06,0,0.048577,-3.71057,0,0,1,122.793,72.204,1,0.588012,96.5748,56.1883,1,0.581811,117.512,103.409,1,0.879987,-3.66199,0.0,0.0,0,231.801,231.801
2002-01-31,Year5,1,19.2,30.5,24.86,62.7945,31,124.741,127.719,19.3147,16.9004,127.719,19.3147,16.9004,31,7,5,712,0,1600,280,0,1150,2.001287537987129,134627,0,0,0,14.3327,5.02305,47.4817,0,80.2371,8.84479,4.2251,10.47,6.86881,0,10.0316,0.585,577896,0.585,241909,0,0,819805,2312,1430,6.32606e+06,337900,5613.35,0,819805,22890,41664,465,25277.4,16851.6,16851.6,117775,134627,117775,0,3177.94,779.33,113818,117775,0,0,3177.94,6.66714e+06,25277.4,6.64186e+06,705988,5.93588e+06,0,5.93588e+06,117775,0.0472415,0,1.75078,0,1,127.719,80.2371,1,0.628233,19.3147,10.47,1,0.542071,16.9004,10.0316,1,0.593571,0.0472415,0.2505069124423964,0.2505069124423964,5.07029,104.964,104.964
2002-02-28,Year5,2,20.4,32.4,26.4,0.863952,28,132.624,96.0574,0,0,96.0574,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,63.7487,0,32.3088,0,0,0,0,0,0,0.585,775881,0,0,0,0,775881,712,0,5.93588e+06,0,5968.06,0,775881,22890,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,5.93588e+06,22831.2,5.91305e+06,775881,5.13716e+06,0,5.13716e+06,0,0,0,0,0,1,96.0574,32.3088,1,0.336349,0,0,0,0,0,0,0,0,0,0.0,0.0,0,32.3088,32.3088
2002-03-31,Year5,3,23.2,36.4,29.79,5.49002,31,182.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13716e+06,0,8210.44,0,0,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.13716e+06,25277.4,5.11189e+06,0,5.11189e+06,0,5.11189e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-04-30,Year5,4,26.6,38.6,32.57,6.30539,30,188.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11189e+06,0,8478.88,0,0,22890,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,5.11189e+06,24462,5.08742e+06,0,5.08742e+06,0,5.08742e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-05-31,Year5,5,27.9,40,33.99,33.3188,31,204.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08742e+06,0,9190.47,0,0,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.08742e+06,25277.4,5.06215e+06,0,5.06215e+06,0,5.06215e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-06-30,Year5,6,26.5,36.1,31.31,52.6066,30,165.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06215e+06,0,7464.9,0,0,22890,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,5.06215e+06,24462,5.03769e+06,0,5.03769e+06,0,5.03769e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-07-31,Year5,7,26.3,36.2,31.26,43.8053,31,173.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20130927800307832,13542.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03769e+06,0,7825.36,0,0,22890,41664,465,25277.4,16851.6,13542.1,0,13542.1,0,0,0,0,0,0,0,0,0,5.03769e+06,25277.4,5.01241e+06,0,5.01241e+06,0,5.01241e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20130927800307832,0.20130927800307832,0,0,0
2002-08-31,Year5,8,24.9,33.3,29.06,104.663,31,152.031,76.0153,0,0,76.0153,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,28.2443,80.9371,47.771,0,0,0,0,0,0,0.585,343760,0,0,0,0,343760,712,0,5.01241e+06,0,6841.38,0,343760,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,5.01241e+06,25277.4,4.98713e+06,343760,4.64337e+06,0,4.64337e+06,0,0,0,0,0,1,76.0153,47.771,1,0.628439,0,0,0,0,0,0,0,0,0,0.0,0.0,0,128.708,128.708
2002-09-30,Year5,9,25.2,35.1,30.16,43.8544,30,156.705,120.663,77.3077,0,120.663,77.3077,0,30,30,0,712,0,1600,280,0,0,0,0,0,0,0,0,0,86.1816,9.82347,34.4811,49.9039,37.5618,27.4038,0,0,0,0.585,1.04891e+06,0.585,1.36489e+06,0,0,2.4138e+06,2312,280,4.64337e+06,0,7051.72,0,2.4138e+06,22890,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,4.64337e+06,24462,4.61891e+06,2.4138e+06,2.2051e+06,0,2.2051e+06,0,0,0,0,0,1,120.663,34.4811,1,0.285764,77.3077,27.4038,1,0.354477,0,0,0,0,0,0.0,0.0,0,109.27,109.27
2002-10-31,Year5,10,24,32.8,28.43,217.984,31,136.893,122.763,114.814,0,122.763,114.814,0,31,31,0,712,0,1600,280,0,0,58.165958717629636,3.91282e+06,0,23.729,16.6732,39.3549,24.8641,60.0252,0,62.7373,23.7364,0,91.0775,0,0,0,0.585,730564,0.585,649201,0,0,1.37976e+06,2312,280,2.2051e+06,1.67261e+06,6160.21,0,1.37976e+06,22890,41664,465,25277.4,16851.6,16851.6,3.89597e+06,3.91282e+06,249610,0,4055.59,1091.45,244463,249610,3.64636e+06,1.0368e+06,1.04086e+06,4.91857e+06,25277.4,4.89329e+06,1.1353e+06,3.75799e+06,0,3.75799e+06,1.28641e+06,0.0602882,15.4125,19.1231,0,1,122.763,62.7373,1,0.511046,114.814,91.0775,1,0.793262,0,0,0,0,15.4728,39.042872646572704,39.042872646572704,40.3369,153.815,153.815
2002-11-30,Year5,11,20.5,31.2,25.82,69.0296,30,124.05,130.253,148.86,58.9238,130.253,148.86,58.9238,30,30,23,712,0,1600,280,0,1150,3.3349889417173078,224345,0,5.97715,14.3742,19.9564,11.8138,44.7026,0,85.55,14.3224,0,134.538,6.07169,30.1703,52.8521,0.585,544073,0.585,391724,0,0,935797,2312,1430,3.75799e+06,794715,5582.26,0,935797,22890,40320,450,24462,16308,16308,208037,224345,208037,0,4938.41,1204.35,201894,208037,0,0,4938.41,4.55764e+06,24462,4.53318e+06,733903,3.79928e+06,0,3.79928e+06,208037,0.0734118,0,3.09256,0,1,130.253,85.55,1,0.656801,148.86,134.538,1,0.903786,58.9238,52.8521,1,0.896957,0.0734118,0.2424260442990933,0.2424260442990933,11.8872,303.11,303.11
2002-12-31,Year5,12,18.2,31.3,24.71,0.341813,31,129.449,135.921,106.9,130.075,135.921,106.9,130.075,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,100.249,0,35.6728,63.5869,0,43.3129,40.3077,0,89.7676,0.585,1.22012e+06,0.585,1.73913e+06,0,0,2.95925e+06,2312,1430,3.79928e+06,0,5825.2,0,2.95925e+06,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,3.79928e+06,25277.4,3.774e+06,2.95925e+06,814755,0,814755,0,0,0,0,0,1,135.921,35.6728,1,0.262452,106.9,43.3129,1,0.405173,130.075,89.7676,1,0.69012,0,0.0,0.0,0,168.753,168.753
2003-01-31,Year6,1,18.7,31.2,24.98,3.24,31,131.566,134.707,20.3716,17.8251,134.707,20.3716,17.8251,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,104.265,0,30.4418,11.2725,0,9.09911,7.90886,0,9.91627,0.585,1.26901e+06,0.585,308307,0,0,1.57731e+06,2312,1430,814755,0,5920.49,0,1.57731e+06,22890,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,814755,25277.4,789478,789478,0,0,0,0,0,0,0,0,0.500521,82.6287,30.4418,0.613396,0.225985,14.7412,9.09911,0.723617,0.446657,13.8748,9.91627,0.778385,0.556309,0,0.0,0.0,0,49.4572,49.4572
2003-02-28,Year6,2,21.8,34.1,27.98,1.9,28,139.071,100.727,0,0,100.727,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,78.5651,0,22.162,0,0,0,0,0,0,0.585,956211,0,0,0,0,956211,712,0,0,0,6258.19,0,956211,22890,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.162,22.162,0.220021,0.220021,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.162,22.162
2003-03-31,Year6,3,23.7,36.3,30,41.62,31,179.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.623424515423011,311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8057.07,0,0,22890,41664,465,25277.4,16851.6,16851.6,294166,311018,249610,1,22890,8057.07,0,249610,44556.2,44556.2,67446.2,67446.2,25277.4,42168.8,0,42168.8,0,42168.8,294166,0.340271,0.662348,4.37292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00262,0.25050691244239687,0.25050691244239687,1.00262,0,0
2003-04-30,Year6,4,26.4,38.9,32.64,11.55,30,192.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42168.8,0,8665.75,0,0,22890,40320,450,24462,16308,0,0,0,218663,1,22890,8665.75,0,0,0,0,22890,65058.8,24462,40596.8,0,40596.8,0,40596.8,0,0.340271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340271,0.0,0.0,0.340271,0,0
2003-05-31,Year6,5,28.8,41.6,35.22,5.36,31,215.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40596.8,0,9677.07,0,0,22890,41664,465,25277.4,16851.6,0,0,0,187107,1,22890,9677.07,0,0,0,0,22890,63486.8,25277.4,38209.4,0,38209.4,0,38209.4,0,0.340271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340271,0.0,0.0,0.340271,0,0
2003-06-30,Year6,6,27.9,39.3,33.63,89.72,30,189.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.91508434081495,1.13788e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38209.4,0,8518.98,0,0,22890,40320,450,24462,16308,16308,1.12157e+06,1.13788e+06,249610,1,22890,8518.98,0,95069.9,1.0265e+06,1.0265e+06,1.04939e+06,1.0876e+06,24462,1.06314e+06,0,1.06314e+06,0,1.06314e+06,1.12157e+06,0.340271,15.2594,16.6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5997,0.2424260442990942,0.2424260442990942,15.5997,0,0
2003-07-31,Year6,7,25.6,34.2,29.9,136.53,31,157.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.300218381288081,558356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06314e+06,0,7091.31,0,0,22890,41664,465,25277.4,16851.6,16851.6,541504,558356,249610,1,22890,7091.31,0,31409,510095,510095,532985,1.59612e+06,25277.4,1.57084e+06,0,1.57084e+06,0,1.57084e+06,541504,0.340271,7.5828,8.04971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92307,0.25050691244239687,0.25050691244239687,7.92307,0,0
2003-08-31,Year6,8,25.3,33.4,29.36,94.46,31,150.247,75.1234,0,0,75.1234,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,36.6767,63.2021,38.4467,0,0,0,0,0,0,0.585,446390,0,0,0,0,446390,712,0,1.57084e+06,0,6761.11,0,446390,22890,41664,465,25277.4,16851.6,0,0,0,219629,0,10560.6,3119.34,205949,0,0,0,10560.6,1.58141e+06,25277.4,1.55613e+06,240442,1.31569e+06,0,1.31569e+06,0,0.156989,0,0,0,1,75.1234,38.4467,1,0.51178,0,0,0,0,0,0,0,0,0.156989,0.0,0.0,0.156989,101.649,101.649
2003-09-30,Year6,9,25.2,34.3,29.78,151.65,30,149.05,114.768,73.5311,0,114.768,73.5311,0,30,30,0,712,0,1600,280,0,0,20.024740363719474,1.34706e+06,0,12.0209,6.06846,30.8318,15.9395,64.5467,5.91,50.2215,24.1999,43.1133,49.3312,0,0,0,0.585,785594,0.585,661878,0,0,1.44747e+06,2312,280,1.31569e+06,1.07225e+06,6707.23,0,1.44747e+06,22890,40320,450,24462,16308,16308,1.33076e+06,1.34706e+06,249610,0,3868.18,1133.46,244608,249610,1.08115e+06,1.0368e+06,1.04067e+06,3.4286e+06,24462,3.40414e+06,1.20286e+06,2.20128e+06,0,2.20128e+06,1.28641e+06,0.0575023,15.4125,19.1231,0,1,114.768,50.2215,1,0.437591,73.5311,49.3312,1,0.670889,0,0,0,0,15.47,0.9016542926625384,0.9016542926625384,31.4095,148.576,148.576
2003-10-31,Year6,10,24.1,32.8,28.47,179.47,31,136.231,122.169,114.258,0,122.169,114.258,0,31,31,0,712,0,1600,280,0,0,57.74195545859774,3.8843e+06,0,28.5569,20.9451,20.9451,20.8405,8.2192,0,113.949,0.133624,0,114.125,0,0,0,0.585,100035,0.585,3654.67,0,0,103690,2312,280,2.20128e+06,1.40194e+06,6130.41,0,103690,22890,41664,465,25277.4,16851.6,16851.6,3.86745e+06,3.8843e+06,249610,1,22890,6130.41,103690,249610,3.61784e+06,1.0368e+06,1.05969e+06,4.66291e+06,25277.4,4.63763e+06,0,4.63763e+06,0,4.63763e+06,1.28641e+06,0.340271,15.4125,19.1231,0,1,122.169,113.949,1,0.932723,114.258,114.125,1,0.99883,0,0,0,0,15.7528,38.6188693875408,38.6188693875408,36.5933,228.074,228.074
2003-11-30,Year6,11,21.8,31.9,26.85,21.08,30,123.368,129.536,148.041,58.5997,129.536,148.041,58.5997,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,42.1669,0,87.3693,53.0685,0,94.9728,17.9532,14.775,40.6465,0.585,513210,0.585,1.45145e+06,0,0,1.96466e+06,2312,1430,4.63763e+06,0,5551.55,0,1.96466e+06,22890,40320,450,24462,16308,0,0,0,116900,0,1342.55,325.611,115231,0,0,0,1342.55,4.63897e+06,24462,4.61451e+06,1.84943e+06,2.76509e+06,0,2.76509e+06,0,0.0199576,0,0,0,1,129.536,87.3693,1,0.674478,148.041,94.9728,1,0.641529,58.5997,40.6465,1,0.69363,0.0199576,0.0,0.0,0.0199576,237.764,237.764
2003-12-31,Year6,12,18.9,30.5,24.74,32.98,31,121.898,127.993,100.664,122.488,127.993,100.664,122.488,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,75.3649,0,52.6284,54.77,0,45.8945,27.433,0,95.0553,0.585,917262,0.585,1.49798e+06,0,0,2.41524e+06,2312,1430,2.76509e+06,0,5485.43,0,2.41524e+06,22890,41664,465,25277.4,16851.6,0,0,0,-1.45519e-11,0,-1.36311e-13,-3.26661e-14,-1.43829e-11,0,0,0,-1.36311e-13,2.76509e+06,25277.4,2.73981e+06,2.41524e+06,324565,0,324565,0,-2.02633e-18,0,0,0,1,127.993,52.6284,1,0.411181,100.664,45.8945,1,0.455916,122.488,95.0553,1,0.776036,-2.02633e-18,0.0,0.0,0,193.578,193.578
2004-01-31,Year7,1,18.3,30.8,24.55,15.9318,31,130.244,133.353,20.1668,17.646,133.353,20.1668,17.646,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,87.099,0,46.254,10.4877,0,9.67911,6.29999,0,11.346,0.585,1.06008e+06,0.585,286843,0,0,1.34692e+06,2312,1430,324565,0,5860.98,0,1.34692e+06,22890,41664,465,25277.4,16851.6,0,0,0,-1.61559e-27,0,-2.6882e-29,-6.88313e-30,-1.58182e-27,0,0,0,-2.6882e-29,324565,25277.4,299288,299288,0,0,0,0,-3.99613e-34,0,0,0,0.222202,65.6076,46.254,0.491984,0.346854,12.0095,9.67911,0.595508,0.479952,12.7458,11.346,0.722309,0.642978,-3.99613e-34,0.0,0.0,0,67.2791,67.2791
