Date,Year,Month,Tmin,Tmax,Tmean,Rain,Days,ETom,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,RG_days_Chilli,RG_days_Tobacco,RG_days_Pulses,Irr_Area_Chilli,Rainfed_Area_Chilli,Irr_Area_Tobacco,Rainfed_Area_Tobacco,Irr_Area_Pulses,Rainfed_Area_Pulses,Qom,Qom(m^3),GWnrm_plot 1,GWnrm_plot 2,GWnrm_plot 3,GWnrm_Fallow,Recharge,IWR_Chilli,AE_soil_Chilli,AE_crop_Chilli,IWR_Tobacco,AE_soil_Tobacco,AE_crop_Tobacco,IWR_Pulses,AE_soil_Pulses,AE_crop_Pulses,Irrigation_eff_Chilli,Irr_water_need_Chilli,Irrigation_eff_Tobacco,Irr_water_need_Tobacco,Irrigation_eff_Pulses,Irr_water_need_Pulses,Irr_water_need,Total Irrigated Area,Total Rainfed Area,Residual_storage,Accumulated_natural_recharge,Potential_ET,Canal_supply,IWR_after_canal,Potential_recharge,Domestic_need,Other_need,GW_need,SW_need,SW_abstracted,value_after_subtracting_domestic_SW_use,Value after Rejected Recharge,Storage,all_req_met,Actual_Recharge,Actual_ET,Actual_IWR,Runoff_captured,Runoff_left_after_storage,Runoff in GW recharge str,added_monthly_recharge,Cumulative_storage_monthly,GW_abstracted,Cumulative_left_after_domestic_abstraction,GW_extracted,Cumulative_left_after_crop_abstraction,Rejected_recharge,GW_left_after_rejected_recharge,Captured Runoff in m³,Actual_Recharge_mm,Runoff in GW recharge str_mm,Captured Runoff in m³_mm,Rejected_recharge_mm,Percent_Irr_Water_Req_Fulfilled,Irr_CWR_met_Chilli,Rainfed_CWR_met_Chilli,%Irr_CWR_met_Chilli,%Rainfed_CWR_met_Chilli,Irr_CWR_met_Tobacco,Rainfed_CWR_met_Tobacco,%Irr_CWR_met_Tobacco,%Rainfed_CWR_met_Tobacco,Irr_CWR_met_Pulses,Rainfed_CWR_met_Pulses,%Irr_CWR_met_Pulses,%Rainfed_CWR_met_Pulses,runoff to recharge,final_ro,Final_Runoff,Final_Recharge,Final_ET_Bio,Final_ET
2000-12-31,Year3,12,17.6,29.9,23.74,20.5532,31,122.572,128.7,101.221,123.165,128.7,101.221,123.165,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,63.5128,0,65.1875,42.5118,0,58.7088,5.1484,0,118.016,0.585,773011,0.585,1.16272e+06,0,0,1.93573e+06,2312,1430,590139,0,2757.87,0,1.93573e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,590139,25277.4,564861,564861,0,0,0,0,0,0,0,0,0.291808,83.7211,65.1875,0.650512,0.506506,71.1141,58.7088,0.702566,0.580009,119.519,118.016,0.970397,0.958199,0,0.0,0.0,0,241.913,241.913
2001-01-31,Year4,1,18.4,30.5,24.49,9.27498,31,127.962,131.016,19.8134,17.3367,131.016,19.8134,17.3367,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,91.911,0,39.1051,9.23069,0.984211,10.5827,6.2929,0,11.0438,0.585,1.11864e+06,0.585,252463,0,0,1.37111e+06,2312,1430,0,0,2879.14,0,1.37111e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1051,39.1051,0.298476,0.298476,10.5827,10.5827,0.534119,0.534119,11.0438,11.0438,0.637019,0.637019,0,0.0,0.0,0,61.7159,61.7159
2001-02-28,Year4,2,19.9,34.3,27.14,0.867377,28,147.714,106.987,0,0,106.987,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,83.2527,0,23.7346,0,0,0,0,0,0,0.585,1.01326e+06,0,0,0,0,1.01326e+06,712,0,0,0,3323.57,0,1.01326e+06,11445,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7346,23.7346,0.221845,0.221845,0,0,0,0,0,0,0,0,0,0.0,0.0,0,23.7346,23.7346
2001-03-31,Year4,3,23.8,36.3,30.07,4.10459,31,178.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018.39,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2001-04-30,Year4,4,25.7,36.9,31.31,67.7212,30,177.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.474201890631075,1.98273e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993.24,0,0,11445,40320,450,24462,16308,16308,1.96642e+06,1.98273e+06,124805,1,11445,3993.24,0,124805,1.84162e+06,518400,529845,529845,24462,505383,0,505383,0,505383,643205,0.170135,7.70626,9.56154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,19.912658855102606,19.912658855102606,7.87639,0,0
2001-05-31,Year4,5,28.7,41.1,34.88,9.57678,31,210.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505383,0,4731.79,0,0,11445,41664,465,25277.4,16851.6,0,0,0,109367,1,11445,4731.79,0,0,0,0,11445,516828,25277.4,491551,0,491551,0,491551,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2001-06-30,Year4,6,26.9,36.7,31.8,38.1844,30,169.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491551,0,3808.76,0,0,11445,40320,450,24462,16308,0,0,0,93190,1,11445,3808.76,0,0,0,0,11445,502996,24462,478534,0,478534,0,478534,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2001-07-31,Year4,7,26.4,35.6,30.98,51.0843,31,166.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224575185154052,418727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478534,0,3750.29,0,0,11445,41664,465,25277.4,16851.6,16851.6,401876,418727,124805,1,11445,3750.29,0,46868.8,355007,355007,366452,844985,25277.4,819708,0,819708,0,819708,401876,0.170135,5.27734,5.97407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44748,0.250506912442396,0.250506912442396,5.44748,0,0
2001-08-31,Year4,8,24.9,33.3,29.11,113.127,31,152.193,76.0964,0,0,76.0964,0,0,31,0,0,712,0,0,0,0,0,5.629660831560901,378707,0,0,0,14.2745,5.00265,34.4835,66.4046,41.6129,0,0,0,0,0,0,0.585,419696,0,0,0,0,419696,712,0,819708,336529,3424.34,0,419696,11445,41664,465,25277.4,16851.6,16851.6,361856,378707,124805,0,3286.94,983.452,120535,15195.3,346660,346660,349947,1.50618e+06,25277.4,1.48091e+06,299162,1.18174e+06,0,1.18174e+06,361856,0.048862,5.15327,5.37915,0,1,76.0964,41.6129,1,0.546845,0,0,0,0,0,0,0,0,5.20213,0.250506912442396,0.250506912442396,10.2048,108.018,108.018
2001-09-30,Year4,9,24.8,33.8,29.27,166.008,30,146.64,112.912,72.3422,0,112.912,72.3422,0,30,30,0,712,0,1600,280,0,0,17.891568616727017,1.20357e+06,0,1.05396,8.21724,21.1913,9.41096,44.3807,3.35856,68.5317,20.7922,55.2244,51.5499,0,0,0,0.585,540155,0.585,568676,0,0,1.10883e+06,2312,280,1.18174e+06,633075,3299.39,0,1.10883e+06,11445,40320,450,24462,16308,16308,1.18726e+06,1.20357e+06,124805,0,1271.29,366.491,123167,124805,1.06245e+06,518400,519671,2.33449e+06,24462,2.31003e+06,985664,1.32436e+06,0,1.32436e+06,643205,0.0188984,7.70626,9.56154,0,1,112.912,68.5317,1,0.606946,72.3422,51.5499,1,0.712585,0,0,0,0,7.72516,8.33002558119855,8.33002558119855,17.1361,178.665,178.665
2001-10-31,Year4,10,23.8,31.5,27.63,281.983,31,125.836,112.847,105.54,0,112.847,105.54,0,31,31,0,712,0,1600,280,0,0,105.47333531934206,7.09519e+06,22.7342,93.3554,74.6565,74.6565,74.3415,3.42922,0,109.417,0,0,105.54,0,0,0,0.585,41736.8,0.585,0,0,0,41736.8,2312,280,1.32436e+06,5.00095e+06,2831.31,0,41736.8,11445,41664,465,25277.4,16851.6,16851.6,7.07834e+06,7.09519e+06,124805,1,11445,2831.31,41736.8,124805,6.95353e+06,518400,529845,6.85516e+06,25277.4,6.82988e+06,0,6.82988e+06,0,6.82988e+06,643205,0.170135,7.70626,9.56154,0,1,112.847,109.417,1,0.969612,105.54,105.54,1,1,0,0,0,0,7.87639,95.91179228381358,95.91179228381358,82.2179,214.958,214.958
2001-11-30,Year4,11,22.1,31.1,26.6,105.902,30,115.804,121.594,138.965,55.0069,121.594,138.965,55.0069,30,30,23,712,0,1600,280,0,1150,40.72684819380706,2.7397e+06,0,0,4.35595,4.35595,2.39611,1.69682,0,119.897,13.4037,0,125.561,2.24739,26.541,52.7596,0.585,20651.9,0.585,366597,0,0,387249,2312,1430,6.82988e+06,161187,2605.59,0,387249,11445,40320,450,24462,16308,16308,2.72339e+06,2.7397e+06,124805,0,3559.42,810.344,120435,56013.1,2.66737e+06,518400,521959,7.51303e+06,24462,7.48857e+06,266814,7.22175e+06,0,7.22175e+06,574413,0.0529124,7.70626,8.53892,0,1,121.594,119.897,1,0.986045,138.965,125.561,1,0.903546,55.0069,52.7596,1,0.959144,7.75917,32.18792893310278,32.18792893310278,10.1553,324.759,324.759
2001-12-31,Year4,12,18.6,29.6,24.11,23.4372,31,116.946,122.793,96.5748,117.512,122.793,96.5748,117.512,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,50.5894,0,72.204,40.3865,0,56.1883,14.103,0,103.409,0.585,615720,0.585,1.10459e+06,0,0,1.72031e+06,2312,1430,7.22175e+06,0,2631.29,0,1.72031e+06,11445,41664,465,25277.4,16851.6,0,0,0,-1.45519e-11,0,-9.60264e-14,-2.20771e-14,-1.44338e-11,0,0,0,-9.60264e-14,7.22175e+06,25277.4,7.19648e+06,1.72031e+06,5.47617e+06,0,5.47617e+06,0,-1.42748e-18,0,0,0,1,122.793,72.204,1,0.588012,96.5748,56.1883,1,0.581811,117.512,103.409,1,0.879987,-1.42748e-18,0.0,0.0,0,231.801,231.801
2002-01-31,Year5,1,19.2,30.5,24.86,62.7945,31,124.741,127.719,19.3147,16.9004,127.719,19.3147,16.9004,31,7,5,712,0,1600,280,0,1150,2.001287537987129,134627,0,0,0,14.3327,5.02305,47.4817,0,80.2371,8.84479,4.2251,10.47,6.86881,0,10.0316,0.585,577896,0.585,241909,0,0,819805,2312,1430,5.47617e+06,337900,2806.67,0,819805,11445,41664,465,25277.4,16851.6,16851.6,117775,134627,117775,0,1616.12,396.323,115763,117775,0,0,1616.12,5.81568e+06,25277.4,5.79041e+06,704043,5.08636e+06,0,5.08636e+06,117775,0.0240244,0,1.75078,0,1,127.719,80.2371,1,0.628233,19.3147,10.47,1,0.542071,16.9004,10.0316,1,0.593571,0.0240244,0.2505069124423964,0.2505069124423964,5.04707,104.964,104.964
2002-02-28,Year5,2,20.4,32.4,26.4,0.863952,28,132.624,96.0574,0,0,96.0574,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,63.7487,0,32.3088,0,0,0,0,0,0,0.585,775881,0,0,0,0,775881,712,0,5.08636e+06,0,2984.03,0,775881,11445,37632,420,22831.2,15220.8,0,0,0,1.45519e-11,0,2.10736e-13,5.49447e-14,1.42862e-11,0,0,0,2.10736e-13,5.08636e+06,22831.2,5.06353e+06,775881,4.28765e+06,0,4.28765e+06,0,3.13269e-18,0,0,0,1,96.0574,32.3088,1,0.336349,0,0,0,0,0,0,0,0,3.13269e-18,0.0,0.0,3.13269e-18,32.3088,32.3088
2002-03-31,Year5,3,23.2,36.4,29.79,5.49002,31,182.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28765e+06,0,4105.22,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,4.28765e+06,25277.4,4.26238e+06,0,4.26238e+06,0,4.26238e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-04-30,Year5,4,26.6,38.6,32.57,6.30539,30,188.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26238e+06,0,4239.44,0,0,11445,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,4.26238e+06,24462,4.23791e+06,0,4.23791e+06,0,4.23791e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-05-31,Year5,5,27.9,40,33.99,33.3188,31,204.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23791e+06,0,4595.24,0,0,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,4.23791e+06,25277.4,4.21264e+06,0,4.21264e+06,0,4.21264e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-06-30,Year5,6,26.5,36.1,31.31,52.6066,30,165.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21264e+06,0,3732.45,0,0,11445,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,4.21264e+06,24462,4.18817e+06,0,4.18817e+06,0,4.18817e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
2002-07-31,Year5,7,26.3,36.2,31.26,43.8053,31,173.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20130927800307832,13542.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18817e+06,0,3912.68,0,0,11445,41664,465,25277.4,16851.6,13542.1,0,13542.1,0,0,0,0,0,0,0,0,0,4.18817e+06,25277.4,4.1629e+06,0,4.1629e+06,0,4.1629e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20130927800307832,0.20130927800307832,0,0,0
2002-08-31,Year5,8,24.9,33.3,29.06,104.663,31,152.031,76.0153,0,0,76.0153,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,28.2443,80.9371,47.771,0,0,0,0,0,0,0.585,343760,0,0,0,0,343760,712,0,4.1629e+06,0,3420.69,0,343760,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,4.1629e+06,25277.4,4.13762e+06,343760,3.79386e+06,0,3.79386e+06,0,0,0,0,0,1,76.0153,47.771,1,0.628439,0,0,0,0,0,0,0,0,0,0.0,0.0,0,128.708,128.708
2002-09-30,Year5,9,25.2,35.1,30.16,43.8544,30,156.705,120.663,77.3077,0,120.663,77.3077,0,30,30,0,712,0,1600,280,0,0,0,0,0,0,0,0,0,86.1816,9.82347,34.4811,49.9039,37.5618,27.4038,0,0,0,0.585,1.04891e+06,0.585,1.36489e+06,0,0,2.4138e+06,2312,280,3.79386e+06,0,3525.86,0,2.4138e+06,11445,40320,450,24462,16308,0,0,0,0,0,0,0,0,0,0,0,0,3.79386e+06,24462,3.7694e+06,2.4138e+06,1.35559e+06,0,1.35559e+06,0,0,0,0,0,1,120.663,34.4811,1,0.285764,77.3077,27.4038,1,0.354477,0,0,0,0,0,0.0,0.0,0,109.27,109.27
2002-10-31,Year5,10,24,32.8,28.43,217.984,31,136.893,122.763,114.814,0,122.763,114.814,0,31,31,0,712,0,1600,280,0,0,58.165958717629636,3.91282e+06,0,23.729,16.6732,39.3549,24.8641,60.0252,0,62.7373,23.7364,0,91.0775,0,0,0,0.585,730564,0.585,649201,0,0,1.37976e+06,2312,280,1.35559e+06,1.67261e+06,3080.1,0,1.37976e+06,11445,41664,465,25277.4,16851.6,16851.6,3.89597e+06,3.91282e+06,124805,0,1024.46,275.705,123505,124805,3.77117e+06,518400,519424,3.54763e+06,25277.4,3.52235e+06,1.25626e+06,2.26609e+06,0,2.26609e+06,643205,0.0152291,7.70626,9.56154,0,1,122.763,62.7373,1,0.511046,114.814,91.0775,1,0.793262,0,0,0,0,7.72149,48.60441568210117,48.60441568210117,32.5856,153.815,153.815
2002-11-30,Year5,11,20.5,31.2,25.82,69.0296,30,124.05,130.253,148.86,58.9238,130.253,148.86,58.9238,30,30,23,712,0,1600,280,0,1150,3.3349889417173078,224345,0,5.97715,14.3742,19.9564,11.8138,44.7026,0,85.55,14.3224,0,134.538,6.07169,30.1703,52.8521,0.585,544073,0.585,391724,0,0,935797,2312,1430,2.26609e+06,794715,2791.13,0,935797,11445,40320,450,24462,16308,16308,208037,224345,124805,0,1503.52,366.668,122935,124805,83231.7,83231.7,84735.2,3.14554e+06,24462,3.12108e+06,812862,2.30822e+06,0,2.30822e+06,208037,0.0223505,1.23728,3.09256,0,1,130.253,85.55,1,0.656801,148.86,134.538,1,0.903786,58.9238,52.8521,1,0.896957,1.25963,0.2424260442990933,0.2424260442990933,13.0734,303.11,303.11
2002-12-31,Year5,12,18.2,31.3,24.71,0.341813,31,129.449,135.921,106.9,130.075,135.921,106.9,130.075,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,100.249,0,35.6728,63.5869,0,43.3129,40.3077,0,89.7676,0.585,1.22012e+06,0.585,1.73913e+06,0,0,2.95925e+06,2312,1430,2.30822e+06,0,2912.6,0,2.95925e+06,11445,41664,465,25277.4,16851.6,0,0,0,1.45519e-11,0,5.60084e-14,1.42534e-14,1.44817e-11,0,0,0,5.60084e-14,2.30822e+06,25277.4,2.28294e+06,2.28294e+06,0,0,0,0,8.3259e-19,0,0,0,0.771459,113.01,35.6728,0.83144,0.262452,92.3675,43.3129,0.864058,0.405173,120.863,89.7676,0.92918,0.69012,8.3259e-19,0.0,0.0,8.3259e-19,168.753,168.753
2003-01-31,Year6,1,18.7,31.2,24.98,3.24,31,131.566,134.707,20.3716,17.8251,134.707,20.3716,17.8251,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,104.265,0,30.4418,11.2725,0,9.09911,7.90886,0,9.91627,0.585,1.26901e+06,0.585,308307,0,0,1.57731e+06,2312,1430,0,0,2960.25,0,1.57731e+06,11445,41664,465,25277.4,16851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4418,30.4418,0.225985,0.225985,9.09911,9.09911,0.446657,0.446657,9.91627,9.91627,0.556309,0.556309,0,0.0,0.0,0,49.4572,49.4572
2003-02-28,Year6,2,21.8,34.1,27.98,1.9,28,139.071,100.727,0,0,100.727,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,78.5651,0,22.162,0,0,0,0,0,0,0.585,956211,0,0,0,0,956211,712,0,0,0,3129.1,0,956211,11445,37632,420,22831.2,15220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.162,22.162,0.220021,0.220021,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.162,22.162
2003-03-31,Year6,3,23.7,36.3,30,41.62,31,179.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.623424515423011,311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4028.53,0,0,11445,41664,465,25277.4,16851.6,16851.6,294166,311018,124805,1,11445,4028.53,0,124805,169361,169361,180806,180806,25277.4,155529,0,155529,0,155529,294166,0.170135,2.51763,4.37292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68777,0.25050691244239687,0.25050691244239687,2.68777,0,0
2003-04-30,Year6,4,26.4,38.9,32.64,11.55,30,192.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155529,0,4332.87,0,0,11445,40320,450,24462,16308,0,0,0,109331,1,11445,4332.87,0,0,0,0,11445,166974,24462,142512,0,142512,0,142512,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2003-05-31,Year6,5,28.8,41.6,35.22,5.36,31,215.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142512,0,4838.54,0,0,11445,41664,465,25277.4,16851.6,0,0,0,93553.6,1,11445,4838.54,0,0,0,0,11445,153957,25277.4,128679,0,128679,0,128679,0,0.170135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135,0.0,0.0,0.170135,0,0
2003-06-30,Year6,6,27.9,39.3,33.63,89.72,30,189.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.91508434081495,1.13788e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128679,0,4259.49,0,0,11445,40320,450,24462,16308,16308,1.12157e+06,1.13788e+06,124805,1,11445,4259.49,0,47534.9,1.07403e+06,518400,529845,658524,24462,634062,0,634062,0,634062,565935,0.170135,7.70626,8.41289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,8.502196846448303,8.502196846448303,7.87639,0,0
2003-07-31,Year6,7,25.6,34.2,29.9,136.53,31,157.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.300218381288081,558356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634062,0,3545.66,0,0,11445,41664,465,25277.4,16851.6,16851.6,541504,558356,124805,1,11445,3545.66,0,15704.5,525800,518400,529845,1.16391e+06,25277.4,1.13863e+06,0,1.13863e+06,0,1.13863e+06,534104,0.170135,7.70626,7.93971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87639,0.36050542722520085,0.36050542722520085,7.87639,0,0
2003-08-31,Year6,8,25.3,33.4,29.36,94.46,31,150.247,75.1234,0,0,75.1234,0,0,31,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,36.6767,63.2021,38.4467,0,0,0,0,0,0,0.585,446390,0,0,0,0,446390,712,0,1.13863e+06,0,3380.55,0,446390,11445,41664,465,25277.4,16851.6,0,0,0,109814,0,2725.03,804.902,106284,0,0,0,2725.03,1.14136e+06,25277.4,1.11608e+06,340106,775972,0,775972,0,0.0405088,0,0,0,1,75.1234,38.4467,1,0.51178,0,0,0,0,0,0,0,0,0.0405088,0.0,0.0,0.0405088,101.649,101.649
2003-09-30,Year6,9,25.2,34.3,29.78,151.65,30,149.05,114.768,73.5311,0,114.768,73.5311,0,30,30,0,712,0,1600,280,0,0,20.024740363719474,1.34706e+06,0,12.0209,6.06846,30.8318,15.9395,64.5467,5.91,50.2215,24.1999,43.1133,49.3312,0,0,0,0.585,785594,0.585,661878,0,0,1.44747e+06,2312,280,775972,1.07225e+06,3353.62,0,1.44747e+06,11445,40320,450,24462,16308,16308,1.33076e+06,1.34706e+06,124805,0,976.832,286.232,123542,124805,1.20595e+06,518400,519377,2.3676e+06,24462,2.34314e+06,1.32393e+06,1.01921e+06,0,1.01921e+06,643205,0.0145211,7.70626,9.56154,0,1,114.768,50.2215,1,0.437591,73.5311,49.3312,1,0.670889,0,0,0,0,7.72078,10.463197328191006,10.463197328191006,23.6603,148.576,148.576
2003-10-31,Year6,10,24.1,32.8,28.47,179.47,31,136.231,122.169,114.258,0,122.169,114.258,0,31,31,0,712,0,1600,280,0,0,57.74195545859774,3.8843e+06,0,28.5569,20.9451,20.9451,20.8405,8.2192,0,113.949,0.133624,0,114.125,0,0,0,0.585,100035,0.585,3654.67,0,0,103690,2312,280,1.01921e+06,1.40194e+06,3065.2,0,103690,11445,41664,465,25277.4,16851.6,16851.6,3.86745e+06,3.8843e+06,124805,1,11445,3065.2,103690,124805,3.74264e+06,518400,529845,2.95099e+06,25277.4,2.92571e+06,0,2.92571e+06,0,2.92571e+06,643205,0.170135,7.70626,9.56154,0,1,122.169,113.949,1,0.932723,114.258,114.125,1,0.99883,0,0,0,0,7.87639,48.18041242306927,48.18041242306927,28.7169,228.074,228.074
2003-11-30,Year6,11,21.8,31.9,26.85,21.08,30,123.368,129.536,148.041,58.5997,129.536,148.041,58.5997,30,30,23,712,0,1600,280,0,1150,0,0,0,0,0,0,0,42.1669,0,87.3693,53.0685,0,94.9728,17.9532,14.775,40.6465,0.585,513210,0.585,1.45145e+06,0,0,1.96466e+06,2312,1430,2.92571e+06,0,2775.78,0,1.96466e+06,11445,40320,450,24462,16308,0,0,0,6604.78,0,38.1993,9.26453,6557.31,0,0,0,38.1993,2.92575e+06,24462,2.90129e+06,1.9581e+06,943191,0,943191,0,0.00056785,0,0,0,1,129.536,87.3693,1,0.674478,148.041,94.9728,1,0.641529,58.5997,40.6465,1,0.69363,0.00056785,0.0,0.0,0.00056785,237.764,237.764
2003-12-31,Year6,12,18.9,30.5,24.74,32.98,31,121.898,127.993,100.664,122.488,127.993,100.664,122.488,31,31,31,712,0,1600,280,0,1150,0,0,0,0,0,0,0,75.3649,0,52.6284,54.77,0,45.8945,27.433,0,95.0553,0.585,917262,0.585,1.49798e+06,0,0,2.41524e+06,2312,1430,943191,0,2742.71,0,2.41524e+06,11445,41664,465,25277.4,16851.6,0,0,0,-9.09495e-13,0,-4.28461e-15,-1.02678e-15,-9.04183e-13,0,0,0,-4.28461e-15,943191,25277.4,917914,917914,0,0,0,0,-6.36927e-20,0,0,0,0.38005,81.2708,52.6284,0.634961,0.411181,66.7098,45.8945,0.662695,0.455916,105.481,95.0553,0.861153,0.776036,-6.36927e-20,0.0,0.0,0,193.578,193.578
2004-01-31,Year7,1,18.3,30.8,24.55,15.9318,31,130.244,133.353,20.1668,17.646,133.353,20.1668,17.646,31,7,5,712,0,1600,280,0,1150,0,0,0,0,0,0,0,87.099,0,46.254,10.4877,0,9.67911,6.29999,0,11.346,0.585,1.06008e+06,0.585,286843,0,0,1.34692e+06,2312,1430,0,0,2930.49,0,1.34692e+06,11445,41664,465,25277.4,16851.6,0,0,0,1.00974e-28,0,8.48933e-31,2.17369e-31,9.99079e-29,0,0,0,8.48933e-31,8.48933e-31,8.48933e-31,0,0,0,0,0,0,1.26198e-35,0,0,0,7.41751e-35,46.254,46.254,0.346854,0.346854,9.67911,9.67911,0.479952,0.479952,11.346,11.346,0.642978,0.642978,1.26198e-35,0.0,0.0,1.26198e-35,67.2791,67.2791
2004-02-29,Year7,2,19.7,33.2,26.43,0.618254,29,145.791,101.953,0,0,101.953,0,0,25,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,74.1139,0,27.8395,0,0,0,0,0,0,0.585,902036,0,0,0,0,902036,712,0,0,0,3280.31,0,902036,11445,38976,435,23646.6,15764.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8395,27.8395,0.273061,0.273061,0,0,0,0,0,0,0,0,0,0.0,0.0,0,27.8395,27.8395
